GHGN-102-MONOMER	GHGN-102	Q97T59	orf	
GHGN-712-MONOMER	GHGN-712	Q97RT0	amino acid ABC transporter permease	
GHGN-1710-MONOMER	GHGN-1710	Q97PD5	orf	
GHGN-1240-MONOMER	GHGN-1240	Q97QH6	MutT/nudix family protein	
GHGN-388-MONOMER	GHGN-388	Q97SI0	diphosphomevalonate decarboxylase	
GHGN-711-MONOMER	GHGN-711	Q97RT1	amino acid ABC transporter permease	
GHGN-1709-MONOMER	GHGN-1709	Q97PD6	preprotein translocase subunit SecA	SecA
GHGN-1239-MONOMER	GHGN-1239	Q97QH7	biotin repressor family transcriptional regulator	
GHGN-710-MONOMER	GHGN-710	Q97RT2	amino acid ABC transporter ATP-binding protein	
GHGN-1708-MONOMER	GHGN-1708	Q97PD7	phospho-2-dehydro-3-deoxyheptonate aldolase	
GHGN-101-MONOMER	GHGN-101	P67330	orf	
GHGN-387-MONOMER	GHGN-387	Q97SI1	mevalonate kinase	
GHGN-1238-MONOMER	GHGN-1238	Q97QH8	orf	
GHGN-708-MONOMER	GHGN-708	Q97RT3	ABC transporter ATP-binding protein	
GHGN-1707-MONOMER	GHGN-1707	Q97PD8	phospho-2-dehydro-3-deoxyheptonate aldolase	
GHGN-707-MONOMER	GHGN-707	Q97RT4	orf	
GHGN-1237-MONOMER	GHGN-1237	Q97QH9	orf	
GHGN-1706-MONOMER	GHGN-1706	P0A2W6	4'-phosphopantetheinyl transferase	AcpS
GHGN-100-MONOMER	GHGN-100	Q97T61	orf	
GHGN-706-MONOMER	GHGN-706	Q97RT5	orf	
GHGN-386-MONOMER	GHGN-386	Q97SI2	orf	
GHGN-1236-MONOMER	GHGN-1236	Q97QI0	phosphopantothenoylcysteine decarboxylase	
GHGN-1705-MONOMER	GHGN-1705	P0A2W8	alanine racemase	Alr
GHGN-1704-MONOMER	GHGN-1704	Q54900	ATP-dependent DNA helicase RecG	
GHGN-705-MONOMER	GHGN-705	Q97RT6	orf	
GHGN-1235-MONOMER	GHGN-1235	Q97QI1	phosphopantothenate--cysteine ligase	
GHGN-99-MONOMER	GHGN-99	Q97T62	orf	
GHGN-1703-MONOMER	GHGN-1703	Q97PD9	orf	
GHGN-704-MONOMER	GHGN-704	Q97RT7	orf	
GHGN-385-MONOMER	GHGN-385	Q97SI3	orf	
GHGN-1702-MONOMER	GHGN-1702	Q97PE0	acetyl xylan esterase	
GHGN-1234-MONOMER	GHGN-1234	Q97QI2	formate--tetrahydrofolate ligase	
GHGN-703-MONOMER	GHGN-703	P0CB78	orotate phosphoribosyltransferase	PyrE
GHGN-1701-MONOMER	GHGN-1701	I6L8V1	orf	
GHGN-98-MONOMER	GHGN-98	Q97T63	ABC transporter substrate-binding protein	
GHGN-1699-MONOMER	GHGN-1699	Q97CV3	IS1167, transposase	
GHGN-702-MONOMER	GHGN-702	P0CB75	orotidine 5'-phosphate decarboxylase	
GHGN-1233-MONOMER	GHGN-1233	Q97QI3	A/G-specific adenine glycosylase	
GHGN-384-MONOMER	GHGN-384	I6L8W8	choline binding protein J	
GHGN-1698-MONOMER	GHGN-1698	I6L8U2	orf	
GHGN-700-MONOMER	GHGN-700	Q97RT9	orf	
GHGN-1232-MONOMER	GHGN-1232	I6L8S4	DNA-binding response regulator	
GHGN-1697-MONOMER	GHGN-1697	Q97PE1	ABC transporter substrate-binding protein	
GHGN-699-MONOMER	GHGN-699	Q97RU0	orf	
GHGN-383-MONOMER	GHGN-383	Q97SI4	choline binding protein C	
GHGN-97-MONOMER	GHGN-97	Q97T64	ABC transporter permease	
GHGN-1696-MONOMER	GHGN-1696	Q97PE2	ABC transporter permease	
GHGN-1231-MONOMER	GHGN-1231	I6L8R2	sensory box sensor histidine kinase	
GHGN-1695-MONOMER	GHGN-1695	Q97PE3	ABC transporter permease	
GHGN-697-MONOMER	GHGN-697	Q97RU1	orf	
GHGN-382-MONOMER	GHGN-382	Q97SI5	DNA-binding response regulator	
GHGN-1694-MONOMER	GHGN-1694	Q54727	neuraminidase B	
GHGN-1230-MONOMER	GHGN-1230	I6L8P1	vicX protein	
GHGN-696-MONOMER	GHGN-696	Q97RU2	HesA/MoeB/ThiF family protein	
GHGN-96-MONOMER	GHGN-96	Q97T65	ABC transporter permease	
GHGN-1693-MONOMER	GHGN-1693	Q54728	Gfo/Idh/MocA family oxidoreductase	
GHGN-695-MONOMER	GHGN-695	Q97RU3	orf	
GHGN-1229-MONOMER	GHGN-1229	Q97QI4	orf	
GHGN-1692-MONOMER	GHGN-1692	P65520	N-acetylmannosamine-6-phosphate 2-epimerase	
GHGN-694-MONOMER	GHGN-694	Q97RU4	orf	
GHGN-381-MONOMER	GHGN-381	Q97SI6	6-phosphogluconate dehydrogenase	
GHGN-1228-MONOMER	GHGN-1228	Q97QI5	orf	
GHGN-693-MONOMER	GHGN-693	Q97RU5	orf	
GHGN-95-MONOMER	GHGN-95	Q97T66	orf	
GHGN-1691-MONOMER	GHGN-1691	Q97PE5	PTS system transporter subunit IIBC	
GHGN-692-MONOMER	GHGN-692	Q97RU6	orf	
GHGN-1690-MONOMER	GHGN-1690	Q97PE6	sugar ABC transporter substrate-binding protein	
GHGN-1227-MONOMER	GHGN-1227	Q97QI6	type II restriction endonuclease	
GHGN-380-MONOMER	GHGN-380	Q97SI7	orf	
GHGN-1689-MONOMER	GHGN-1689	Q97PE7	sugar ABC transporter permease	
GHGN-691-MONOMER	GHGN-691	Q97RU7	cell division protein DivIB	
GHGN-1226-MONOMER	GHGN-1226	Q97QI7	type II restriction endonuclease	
GHGN-1688-MONOMER	GHGN-1688	Q97PE8	sugar ABC transporter permease	
GHGN-379-MONOMER	GHGN-379	Q97SI8	orf	
GHGN-94-MONOMER	GHGN-94	Q97T67	orf	
GHGN-690-MONOMER	GHGN-690	P0CB60	undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase	MurG
GHGN-1225-MONOMER	GHGN-1225	P0A3M9	L-lactate dehydrogenase	Ldh
GHGN-689-MONOMER	GHGN-689	Q97RU8	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase	MurD
GHGN-1687-MONOMER	GHGN-1687	Q97PE9	orf	
GHGN-378-MONOMER	GHGN-378	Q97SI9	orf	
GHGN-1224-MONOMER	GHGN-1224	P72524	DNA gyrase subunit A	
GHGN-688-MONOMER	GHGN-688	Q97RU9	ABC transporter ATP-binding protein	
GHGN-1686-MONOMER	GHGN-1686	Q97PF0	orf	
GHGN-687-MONOMER	GHGN-687	Q97RV0	orf	
GHGN-1685-MONOMER	GHGN-1685	Q97PF1	orf	
GHGN-377-MONOMER	GHGN-377	Q97SJ0	orf	
GHGN-93-MONOMER	GHGN-93	Q97T68	orf	
GHGN-1223-MONOMER	GHGN-1223	Q97QI8	orf	
GHGN-686-MONOMER	GHGN-686	Q97RV1	orf	
GHGN-1684-MONOMER	GHGN-1684	Q97PF2	orf	
GHGN-1222-MONOMER	GHGN-1222	Q97QI9	orf	
GHGN-685-MONOMER	GHGN-685	Q97RV2	orf	
GHGN-1683-MONOMER	GHGN-1683	Q97PF3	N-acetylneuraminate lyase	
GHGN-376-MONOMER	GHGN-376	P0A455	Holliday junction-specific endonuclease	RecU
GHGN-1221-MONOMER	GHGN-1221	Q97QJ0	orf	
GHGN-1682-MONOMER	GHGN-1682	Q97PF4	ROK family protein	
GHGN-684-MONOMER	GHGN-684	Q97RV3	orf	
GHGN-91-MONOMER	GHGN-91	P66565	30S ribosomal protein S4	RpsD
GHGN-1681-MONOMER	GHGN-1681	Q97PF5	phosphosugar-binding transcriptional regulator	
GHGN-1220-MONOMER	GHGN-1220	Q97QJ1	FNT family protein	
GHGN-683-MONOMER	GHGN-683	Q97RV4	orf	
GHGN-375-MONOMER	GHGN-375	Q04707	penicillin-binding protein 1A	
GHGN-682-MONOMER	GHGN-682	Q97RV5	elongation factor Tu family protein	
GHGN-1680-MONOMER	GHGN-1680	P0A3M5	penicillin-binding protein 2B	
GHGN-1218-MONOMER	GHGN-1218	Q97QJ2	orf	
GHGN-1679-MONOMER	GHGN-1679	P0CB76	recombination protein RecR	RecR
GHGN-681-MONOMER	GHGN-681	Q97RV6	ribosomal small subunit pseudouridine synthase A	
GHGN-90-MONOMER	GHGN-90	I6L8P3	sensor histidine kinase	
GHGN-1217-MONOMER	GHGN-1217	Q97QJ3	tRNA pseudouridine synthase B	TruB
GHGN-1678-MONOMER	GHGN-1678	P0CB57	D-alanyl-alanine synthetase A	Ddl
GHGN-680-MONOMER	GHGN-680	Q97RV7	orf	
GHGN-374-MONOMER	GHGN-374	Q2MGH6	cell wall surface anchor family protein	
GHGN-1216-MONOMER	GHGN-1216	Q97QJ4	orf	
GHGN-1677-MONOMER	GHGN-1677	Q97PF6	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanyl ligase	
GHGN-679-MONOMER	GHGN-679	Q97RV8	orf	
GHGN-1676-MONOMER	GHGN-1676	Q97PF7	MutT/nudix family protein	
GHGN-1215-MONOMER	GHGN-1215	Q97QJ5	orf	
GHGN-89-MONOMER	GHGN-89	I6L8U6	DNA-binding response regulator	
GHGN-373-MONOMER	GHGN-373	Q97SJ1	orf	
GHGN-1675-MONOMER	GHGN-1675	Q97PF8	orf	
GHGN-678-MONOMER	GHGN-678	Q97RV9	orf	
GHGN-1214-MONOMER	GHGN-1214	Q97QJ6	orf	
GHGN-1674-MONOMER	GHGN-1674	I6L8Q9	cell division protein FtsA	
GHGN-677-MONOMER	GHGN-677	Q97RW0	transcriptional regulator	
GHGN-1213-MONOMER	GHGN-1213	P67413	uridine kinase	
GHGN-1673-MONOMER	GHGN-1673	Q97PF9	cell division protein FtsZ	
GHGN-372-MONOMER	GHGN-372	P35592	oligopeptide ABC transporter oligopeptide-binding protein AliA	
GHGN-88-MONOMER	GHGN-88	Q97T70	cell wall surface anchor family protein	
GHGN-676-MONOMER	GHGN-676	Q97RW1	short chain dehydrogenase/reductase family oxidoreductase	
GHGN-1672-MONOMER	GHGN-1672	I6L8R9	orf	
GHGN-1212-MONOMER	GHGN-1212	Q97QJ8	exodeoxyribonuclease VII large subunit	XseA
GHGN-366-MONOMER	GHGN-366	I6L8U0	UDP-N-acetylglucosamine 2-epimerase	
GHGN-675-MONOMER	GHGN-675	Q97RW2	ribonuclease Z	
GHGN-1671-MONOMER	GHGN-1671	P0CB77	orf	
GHGN-1211-MONOMER	GHGN-1211	P67465	exodeoxyribonuclease VII small subunit	XseB
GHGN-86-MONOMER	GHGN-86	Q97T71	orf	
GHGN-1670-MONOMER	GHGN-1670	I6L8T7	orf	
GHGN-674-MONOMER	GHGN-674	Q97RW3	orf	
GHGN-1210-MONOMER	GHGN-1210	Q97QK0	geranyltranstransferase	
GHGN-365-MONOMER	GHGN-365	Q97SJ2	capsular polysaccharide biosynthesis protein Cps4K	
GHGN-1669-MONOMER	GHGN-1669	I6L8X2	orf	
GHGN-673-MONOMER	GHGN-673	Q97RW4	GTP-binding protein HflX	
GHGN-1209-MONOMER	GHGN-1209	Q97QK1	hemolysin A	
GHGN-1668-MONOMER	GHGN-1668	Q97PG0	cell division protein DivIVA	
GHGN-364-MONOMER	GHGN-364	I6L8V0	capsular polysaccharide biosynthesis protein Cps4J	
GHGN-85-MONOMER	GHGN-85	Q97T72	Trk family potassium uptake protein	
GHGN-672-MONOMER	GHGN-672	Q97RW5	tRNA delta(2)-isopentenylpyrophosphate transferase	MiaA
GHGN-1667-MONOMER	GHGN-1667	Q97PG1	orf	
GHGN-1208-MONOMER	GHGN-1208	Q97QK2	transcriptional repressor	
GHGN-1666-MONOMER	GHGN-1666	P0CB61	isoleucyl-tRNA synthetase	IleS
GHGN-671-MONOMER	GHGN-671	Q97RW6	orf	
GHGN-363-MONOMER	GHGN-363	I6L8N0	UDP-N-acetylglucosamine-2-epimerase	
GHGN-1207-MONOMER	GHGN-1207	Q97QK3	DNA repair protein RecN	
GHGN-84-MONOMER	GHGN-84	Q97T73	Trk family potassium uptake protein	
GHGN-1665-MONOMER	GHGN-1665	Q97PG2	orf	
GHGN-670-MONOMER	GHGN-670	P67049	thymidylate synthase	ThyA
GHGN-1206-MONOMER	GHGN-1206	Q97QK4	serine/threonine protein phosphatase	
GHGN-362-MONOMER	GHGN-362	Q97SJ3	polysaccharide transporter	
GHGN-1664-MONOMER	GHGN-1664	Q97PG3	orf	
GHGN-669-MONOMER	GHGN-669	Q97RW8	glucokinase	
GHGN-1205-MONOMER	GHGN-1205	Q97QK5	GTP-binding protein LepA	
GHGN-1663-MONOMER	GHGN-1663	Q97PG4	orf	
GHGN-83-MONOMER	GHGN-83	Q97T74	orf	
GHGN-668-MONOMER	GHGN-668	Q97RW9	surface protein	
GHGN-361-MONOMER	GHGN-361	Q97SJ4	orf	
GHGN-1204-MONOMER	GHGN-1204	Q97QK6	orf	
GHGN-1662-MONOMER	GHGN-1662	P0A3Y3	phosphoglyceromutase	GpmA
GHGN-667-MONOMER	GHGN-667	Q97RX0	orf	
GHGN-1203-MONOMER	GHGN-1203	Q97QK7	orf	
GHGN-1661-MONOMER	GHGN-1661	Q97PG6	orf	
GHGN-82-MONOMER	GHGN-82	Q97T75	orf	
GHGN-666-MONOMER	GHGN-666	Q97RX1	chorismate binding protein	
GHGN-360-MONOMER	GHGN-360	I6L8W5	orf	
GHGN-1660-MONOMER	GHGN-1660	Q97PG7	ABC transporter ATP-binding protein	
GHGN-1202-MONOMER	GHGN-1202	Q97QK8	orf	
GHGN-665-MONOMER	GHGN-665	Q9L7Q2	zinc metalloprotease ZmpB	
GHGN-1659-MONOMER	GHGN-1659	Q97PG8	orf	
GHGN-359-MONOMER	GHGN-359	I6L8T1	capsular polysaccharide biosynthesis protein Cps4H	
GHGN-664-MONOMER	GHGN-664	Q97RX2	orf	
GHGN-1200-MONOMER	GHGN-1200	Q97QK9	IS1381 transposase protein B	
GHGN-81-MONOMER	GHGN-81	Q97T76	phosphorylase Pnp/Udp family protein	
GHGN-1658-MONOMER	GHGN-1658	P0C2J8	thiol peroxidase	Tpx
GHGN-663-MONOMER	GHGN-663	I6L8P2	sensor histidine kinase	
GHGN-1198-MONOMER	GHGN-1198	Q97QL0	galactose-6-phosphate isomerase subunit LacA	
GHGN-358-MONOMER	GHGN-358	I6L8X5	capsular polysaccharide biosynthesis protein Cps4G	
GHGN-1657-MONOMER	GHGN-1657	P0A4G2	manganese ABC transporter manganese-binding adhesion liprotein	
GHGN-662-MONOMER	GHGN-662	I6L8X3	DNA-binding response regulator	
GHGN-80-MONOMER	GHGN-80	Q97T77	acetyltransferase	
GHGN-1197-MONOMER	GHGN-1197	Q97QL1	galactose-6-phosphate isomerase subunit LacB	
GHGN-1656-MONOMER	GHGN-1656	Q2MGF9	manganese ABC transporter permease	
GHGN-357-MONOMER	GHGN-357	Q97SJ5	capsular polysaccharide biosynthesis protein Cps4F	
GHGN-661-MONOMER	GHGN-661	P65443	bifunctional methionine sulfoxide reductase A/B	
GHGN-1655-MONOMER	GHGN-1655	Q97PG9	manganese ABC transporter ATP-binding protein	
GHGN-660-MONOMER	GHGN-660	Q97RX4	thioredoxin	
GHGN-1196-MONOMER	GHGN-1196	Q97QL2	tagatose-6-phosphate kinase	
GHGN-356-MONOMER	GHGN-356	I6L8N6	capsular polysaccharide biosynthesis protein Cps4E	
GHGN-1654-MONOMER	GHGN-1654	Q97PH0	endopeptidase O	
GHGN-79-MONOMER	GHGN-79	Q97T78	orf	
GHGN-659-MONOMER	GHGN-659	Q97RX5	cytochrome c-type biogenesis protein CcdA	
GHGN-1195-MONOMER	GHGN-1195	Q97QL3	tagatose 1,6-diphosphate aldolase	
GHGN-1653-MONOMER	GHGN-1653	Q97PH1	metallo-beta-lactamase superfamily protein	
GHGN-355-MONOMER	GHGN-355	Q9AHD2	capsular polysaccharide biosynthesis protein Cps4D	
GHGN-1652-MONOMER	GHGN-1652	Q97PH2	GTP pyrophosphokinase	
GHGN-658-MONOMER	GHGN-658	Q97RX6	ribonuclease BN	
GHGN-1194-MONOMER	GHGN-1194	Q97QL4	orf	
GHGN-78-MONOMER	GHGN-78	Q97T79	orf	
GHGN-354-MONOMER	GHGN-354	Q97SJ6	capsular polysaccharide biosynthesis protein Cps4C	
GHGN-657-MONOMER	GHGN-657	Q97RX8	sodium/hydrogen exchanger family protein	
GHGN-1193-MONOMER	GHGN-1193	Q97QL5	orf	
GHGN-1651-MONOMER	GHGN-1651	Q97PH3	D-tyrosyl-tRNA(Tyr) deacylase	
GHGN-656-MONOMER	GHGN-656	Q97RX9	orf	
GHGN-353-MONOMER	GHGN-353	Q9AHD4	capsular polysaccharide biosynthesis protein Cps4B	
GHGN-77-MONOMER	GHGN-77	Q97T80	immunoglobulin A1 protease	
GHGN-1192-MONOMER	GHGN-1192	Q97QL6	transcription antiterminator LacT	
GHGN-655-MONOMER	GHGN-655	Q97RY0	orf	
GHGN-1650-MONOMER	GHGN-1650	Q97PH4	orf	
GHGN-352-MONOMER	GHGN-352	I6L8S8	capsular polysaccharide biosynthesis protein Cps4A	
GHGN-654-MONOMER	GHGN-654	Q97RY1	orf	
GHGN-1191-MONOMER	GHGN-1191	Q97QL7	PTS system lactose-specific transporter subunit IIA	
GHGN-652-MONOMER	GHGN-652	Q97RY2	orf	
GHGN-1649-MONOMER	GHGN-1649	Q97PH5	orf	
GHGN-351-MONOMER	GHGN-351	Q97SN0	IS630-Spn1 transposase	
GHGN-76-MONOMER	GHGN-76	Q97T81	orf	
GHGN-1190-MONOMER	GHGN-1190	Q97QL8	PTS system lactose-specific transporter subunit IIBC	
GHGN-650-MONOMER	GHGN-650	I6L8R4	beta-galactosidase	
GHGN-1189-MONOMER	GHGN-1189	Q97QL9	6-phospho-beta-galactosidase	
GHGN-350-MONOMER	GHGN-350	Q97SJ7	orf	
GHGN-1648-MONOMER	GHGN-1648	Q97PH6	orf	
GHGN-649-MONOMER	GHGN-649	Q97RY3	PTS system transporter subunit IIC	
GHGN-75-MONOMER	GHGN-75	I6L8X1	choline binding protein I	
GHGN-1188-MONOMER	GHGN-1188	Q97QM0	orf	
GHGN-648-MONOMER	GHGN-648	Q97RY4	PTS system transporter subunit IIB	
GHGN-349-MONOMER	GHGN-349	Q97CV5	IS1380-Spn1 transposase	
GHGN-1647-MONOMER	GHGN-1647	Q97PH7	orf	
GHGN-1187-MONOMER	GHGN-1187	Q97QM1	lactose phosphotransferase system repressor	
GHGN-647-MONOMER	GHGN-647	Q97RY5	PTS system transporter subunit IIA	
GHGN-1646-MONOMER	GHGN-1646	Q97PH8	IS1167, transposase	
GHGN-74-MONOMER	GHGN-74	Q97T82	orf	
GHGN-1186-MONOMER	GHGN-1186	Q97QM2	orf	
GHGN-643-MONOMER	GHGN-643	Q97RY6	serine protease	
GHGN-348-MONOMER	GHGN-348	Q54796	glucan 1,6-alpha-glucosidase	
GHGN-1185-MONOMER	GHGN-1185	Q97QM3	ribonucleotide-diphosphate reductase subunit beta	NrdF
GHGN-1645-MONOMER	GHGN-1645	Q97PH9	iron-dependent transcriptional regulator	
GHGN-642-MONOMER	GHGN-642	Q97RY7	orf	
GHGN-347-MONOMER	GHGN-347	Q97SJ8	orf	
GHGN-73-MONOMER	GHGN-73	Q97T83	orf	
GHGN-1184-MONOMER	GHGN-1184	Q97QM4	ribonucleotide-diphosphate reductase subunit alpha	
GHGN-641-MONOMER	GHGN-641	Q97RY8	orf	
GHGN-1644-MONOMER	GHGN-1644	Q97PI0	orf	
GHGN-346-MONOMER	GHGN-346	P65334	S-ribosylhomocysteinase	
GHGN-1183-MONOMER	GHGN-1183	Q97QM5	NrdH-redoxin	
GHGN-640-MONOMER	GHGN-640	Q97RY9	orf	
GHGN-639-MONOMER	GHGN-639	Q97RZ0	orf	
GHGN-1643-MONOMER	GHGN-1643	Q97PI1	Rrf2 family protein	
GHGN-1182-MONOMER	GHGN-1182	Q97QM6	phosphocarrier protein HPr	
GHGN-72-MONOMER	GHGN-72	Q97T84	aldose 1-epimerase	
GHGN-638-MONOMER	GHGN-638	Q97RZ1	ABC transporter ATP-binding protein	
GHGN-344-MONOMER	GHGN-344	Q97SK0	ATP-dependent Clp protease ATP-binding subunit	
GHGN-1181-MONOMER	GHGN-1181	Q97QM7	phosphoenolpyruvate-protein phosphotransferase	
GHGN-1642-MONOMER	GHGN-1642	Q97PI2	orf	
GHGN-637-MONOMER	GHGN-637	Q97RZ2	orf	
GHGN-1180-MONOMER	GHGN-1180	Q97QM8	orf	
GHGN-71-MONOMER	GHGN-71	Q97T85	sugar isomerase	
GHGN-343-MONOMER	GHGN-343	P0CB59	phospho-N-acetylmuramoyl-pentapeptide-transferase	MraY
GHGN-636-MONOMER	GHGN-636	Q97RZ3	orf	
GHGN-1641-MONOMER	GHGN-1641	Q97PI3	orf	
GHGN-1179-MONOMER	GHGN-1179	Q97QM9	orf	
GHGN-635-MONOMER	GHGN-635	Q97RZ4	orf	
GHGN-1178-MONOMER	GHGN-1178	Q97QN0	PTS system mannnose-specific transporter subunit IIA	
GHGN-1640-MONOMER	GHGN-1640	I6L8U1	DNA-binding response regulator	
GHGN-633-MONOMER	GHGN-633	P66095	50S ribosomal protein L1	RplA
GHGN-342-MONOMER	GHGN-342	P14677	penicillin-binding protein 2X	
GHGN-70-MONOMER	GHGN-70	Q97T86	PTS system transporter subunit IIA	
GHGN-1177-MONOMER	GHGN-1177	Q97QN1	orf	
GHGN-632-MONOMER	GHGN-632	Q97RZ6	50S ribosomal protein L11	RplK
GHGN-1639-MONOMER	GHGN-1639	I6L8Q8	sensor histidine kinase	
GHGN-1176-MONOMER	GHGN-1176	Q97QN2	HAD superfamily hydrolase	
GHGN-341-MONOMER	GHGN-341	I6L8V3	cell division protein FtsL	
GHGN-631-MONOMER	GHGN-631	Q97RZ7	orf	
GHGN-1175-MONOMER	GHGN-1175	Q97QN3	orf	
GHGN-1638-MONOMER	GHGN-1638	Q97PI4	threonyl-tRNA synthetase	ThrS
GHGN-69-MONOMER	GHGN-69	Q97T87	PTS system transporter subunit IID	
GHGN-630-MONOMER	GHGN-630	Q97RZ8	HIT family protein	
GHGN-340-MONOMER	GHGN-340	P0CB58	S-adenosyl-methyltransferase MraW	MraW
GHGN-1174-MONOMER	GHGN-1174	P23379	uracil-DNA glycosylase	
GHGN-1637-MONOMER	GHGN-1637	Q97PI5	orf	
GHGN-629-MONOMER	GHGN-629	Q97RZ9	orf	
GHGN-339-MONOMER	GHGN-339	I6L8R8	transcriptional regulator	
GHGN-1173-MONOMER	GHGN-1173	P41354	mutator MutT protein	
GHGN-628-MONOMER	GHGN-628	Q97S00	branched-chain amino acid transport system II carrier protein	
GHGN-68-MONOMER	GHGN-68	Q97T88	PTS system transporter subunit IIC	
GHGN-1172-MONOMER	GHGN-1172	Q97QN4	dihydroorotase	PyrC
GHGN-1636-MONOMER	GHGN-1636	Q97PI6	orf	
GHGN-626-MONOMER	GHGN-626	Q97S01	orf	
GHGN-1171-MONOMER	GHGN-1171	Q97QN5	MATE efflux family protein	
GHGN-338-MONOMER	GHGN-338	Q97SK2	orf	
GHGN-625-MONOMER	GHGN-625	Q97S02	dipeptidase PepV	
GHGN-1170-MONOMER	GHGN-1170	Q97QN6	orf	
GHGN-67-MONOMER	GHGN-67	Q97T89	PTS system transporter subunit IIB	
GHGN-1635-MONOMER	GHGN-1635	Q97PI7	orf	
GHGN-624-MONOMER	GHGN-624	Q97S03	nitroreductase	
GHGN-336-MONOMER	GHGN-336	Q97SK3	sugar binding transcriptional regulator RegR	
GHGN-1169-MONOMER	GHGN-1169	Q97QN7	acetoin dehydrogenase, E1 component subunit alpha	
GHGN-623-MONOMER	GHGN-623	Q97S04	orf	
GHGN-1168-MONOMER	GHGN-1168	Q97QN8	acetoin dehydrogenase, E1 component subunit beta	
GHGN-1634-MONOMER	GHGN-1634	Q97PI8	orf	
GHGN-335-MONOMER	GHGN-335	Q97SK4	orf	
GHGN-66-MONOMER	GHGN-66	Q97T90	Beta-galactosidase 3	
GHGN-622-MONOMER	GHGN-622	Q97S05	amino acid ABC transporter amino acid-binding protein	
GHGN-1167-MONOMER	GHGN-1167	Q97QN9	dihydrolipoamide acetyltransferase	
GHGN-1633-MONOMER	GHGN-1633	Q97PI9	30S ribosomal protein S15	RpsO
GHGN-334-MONOMER	GHGN-334	Q97CV5	IS1380-Spn1 transposase	
GHGN-1166-MONOMER	GHGN-1166	Q97QP0	acetoin dehydrogenase complex, E3 component, dihydrolipoamide dehydrogenase	
GHGN-621-MONOMER	GHGN-621	Q97S06	orf	
GHGN-1632-MONOMER	GHGN-1632	Q97PJ0	cadmium resistance transporter	
GHGN-65-MONOMER	GHGN-65	Q97T91	orf	
GHGN-1165-MONOMER	GHGN-1165	Q97QP1	lipoate-protein ligase	
GHGN-620-MONOMER	GHGN-620	Q97S07	excinuclease ABC subunit C	UvrC
GHGN-333-MONOMER	GHGN-333	Q97SK5	orf	
GHGN-1631-MONOMER	GHGN-1631	Q97PJ1	acyltransferase	
GHGN-1164-MONOMER	GHGN-1164	Q97QP2	site-specific tyrosine recombinase XerS	XerS
GHGN-619-MONOMER	GHGN-619	Q97S08	orf	
GHGN-618-MONOMER	GHGN-618	I6L8P5	beta-lactam resistance factor	
GHGN-1630-MONOMER	GHGN-1630	P35597	cation transporter E1-E2 family ATPase	
GHGN-332-MONOMER	GHGN-332	Q97SK6	preprotein translocase subunit YajC	
GHGN-1163-MONOMER	GHGN-1163	Q97QP3	orf	
GHGN-64-MONOMER	GHGN-64	Q97T92	GntR family transcriptional regulator	
GHGN-617-MONOMER	GHGN-617	I6L8T6	beta-lactam resistance factor	
GHGN-1629-MONOMER	GHGN-1629	Q97CV4	IS200 family transposase	
GHGN-1162-MONOMER	GHGN-1162	Q97QP4	voltage-gated chloride channel family protein	
GHGN-616-MONOMER	GHGN-616	Q97S09	tributyrin esterase	
GHGN-331-MONOMER	GHGN-331	Q97SK7	PTS system transporter subunit IID	
GHGN-615-MONOMER	GHGN-615	Q97S10	metallo-beta-lactamase superfamily protein	
GHGN-1628-MONOMER	GHGN-1628	Q2MGF8	transcription antiterminator BglG family protein	
GHGN-1161-MONOMER	GHGN-1161	Q97QP5	ribonuclease HII	RnhB
GHGN-63-MONOMER	GHGN-63	P49610	beta-N-acetylhexosaminidase	
GHGN-330-MONOMER	GHGN-330	Q97SK8	PTS system transporter subunit IIC	
GHGN-1160-MONOMER	GHGN-1160	Q97QP6	ribosomal biogenesis GTPase	RbgA
GHGN-614-MONOMER	GHGN-614	Q97S11	orf	
GHGN-1627-MONOMER	GHGN-1627	Q97PJ2	PTS system nitrogen regulatory IIA	
GHGN-1159-MONOMER	GHGN-1159	Q97QP7	immunoglobulin A1 protease	
GHGN-613-MONOMER	GHGN-613	Q97S12	single-stranded-DNA-specific exonuclease RecJ	
GHGN-329-MONOMER	GHGN-329	Q97SK9	PTS system transporter subunit IIB	
GHGN-1626-MONOMER	GHGN-1626	Q97PJ3	PTS system transporter subunit IIA	
GHGN-62-MONOMER	GHGN-62	Q97T93	adenylosuccinate lyase	
GHGN-1158-MONOMER	GHGN-1158	Q97QP8	orf	
GHGN-612-MONOMER	GHGN-612	Q97S13	amino acid ABC transporter ATP-binding protein	
GHGN-2302-MONOMER	GHGN-2302	Q97N36	spspoJ protein	
GHGN-1157-MONOMER	GHGN-1157	Q97QP9	exonuclease RexA	
GHGN-1625-MONOMER	GHGN-1625	Q97PJ4	PTS system transporter subunit IIB	
GHGN-328-MONOMER	GHGN-328	Q97SL0	glucuronyl hydrolase	
GHGN-611-MONOMER	GHGN-611	Q97S14	amino acid ABC transporter amino acid-binding protein	
GHGN-1156-MONOMER	GHGN-1156	Q97QQ0	exonuclease RexB	
